Mirna Name,Transcript Id,Gene Id,Gene name,miTG score
hsa-miR-92a-3p,ENST00000438447,ENSG00000133401,PDZD2,0.9999082
hsa-miR-92a-3p,ENST00000400457,ENSG00000099715,PCDH11Y,0.999895964
hsa-miR-92a-3p,ENST00000332118,ENSG00000182934,SRPR,0.999890923
hsa-miR-92a-3p,ENST00000265138,ENSG00000113369,ARRDC3,0.999890114
hsa-miR-92a-3p,ENST00000321322,ENSG00000177103,DSCAML1,0.999870545
hsa-miR-92a-3p,ENST00000392316,ENSG00000128641,MYO1B,0.999866709
hsa-miR-92a-3p,ENST00000380548,ENSG00000178031,ADAMTSL1,0.999857759
hsa-miR-92a-3p,ENST00000223023,ENSG00000106299,WASL,0.999822825
hsa-miR-92a-3p,ENST00000398238,ENSG00000073969,NSF,0.999799284
hsa-miR-92a-3p,ENST00000204726,ENSG00000090615,GOLGA3,0.999798937
hsa-miR-92a-3p,ENST00000319653,ENSG00000155816,FMN2,0.999773319
hsa-miR-92a-3p,ENST00000404260,ENSG00000069020,MAST4,0.999765728
hsa-miR-92a-3p,ENST00000264433,ENSG00000052795,FNIP2,0.999756933
hsa-miR-92a-3p,ENST00000348628,ENSG00000070808,CAMK2A,0.999751003
hsa-miR-92a-3p,ENST00000263674,ENSG00000110237,ARHGEF17,0.999716627
hsa-miR-92a-3p,ENST00000344586,ENSG00000119919,NKX2-3,0.999709575
hsa-miR-92a-3p,ENST00000529750,ENSG00000023171,GRAMD1B,0.999663297
hsa-miR-92a-3p,ENST00000345514,ENSG00000127152,BCL11B,0.999629558
hsa-miR-92a-3p,ENST00000412050,ENSG00000107864,CPEB3,0.999622222
hsa-miR-92a-3p,ENST00000360150,ENSG00000087502,ERGIC2,0.999575156
hsa-miR-92a-3p,ENST00000472042,ENSG00000177426,TGIF1,0.99957476
hsa-miR-92a-3p,ENST00000261483,ENSG00000112893,MAN2A1,0.999574737
hsa-miR-92a-3p,ENST00000344922,ENSG00000154305,MIA3,0.999572761
hsa-miR-92a-3p,ENST00000396505,ENSG00000050165,DKK3,0.999547804
hsa-miR-92a-3p,ENST00000335712,ENSG00000119866,BCL11A,0.999491535
hsa-miR-92a-3p,ENST00000370471,ENSG00000102081,FMR1,0.999411326
hsa-miR-92a-3p,ENST00000414202,ENSG00000107036,KIAA1432,0.999403007
hsa-miR-92a-3p,ENST00000405379,ENSG00000134317,GRHL1,0.999351581
hsa-miR-92a-3p,ENST00000290551,ENSG00000159388,BTG2,0.999341345
hsa-miR-92a-3p,ENST00000353739,ENSG00000137075,RNF38,0.999340635
hsa-miR-92a-3p,ENST00000297338,ENSG00000164754,RAD21,0.99933357
hsa-miR-92a-3p,ENST00000261023,ENSG00000138448,ITGAV,0.999332359
hsa-miR-92a-3p,ENST00000396137,ENSG00000152409,JMY,0.999326721
hsa-miR-92a-3p,ENST00000515007,ENSG00000145685,LHFPL2,0.999296543
hsa-miR-92a-3p,ENST00000393256,ENSG00000153094,BCL2L11,0.999264066
hsa-miR-92a-3p,ENST00000308618,ENSG00000174279,EVX2,0.999228847
hsa-miR-92a-3p,ENST00000424319,ENSG00000086991,NOX4,0.999222331
hsa-miR-92a-3p,ENST00000323825,ENSG00000143507,DUSP10,0.999205285
hsa-miR-92a-3p,ENST00000276282,ENSG00000147324,MFHAS1,0.999163712
hsa-miR-92a-3p,ENST00000499247,ENSG00000141232,TOB1,0.999130744
hsa-miR-92a-3p,ENST00000066544,ENSG00000004897,CDC27,0.999103532
hsa-miR-92a-3p,ENST00000341071,ENSG00000160058,BSDC1,0.999094592
hsa-miR-92a-3p,ENST00000260600,ENSG00000138031,ADCY3,0.999058163
hsa-miR-92a-3p,ENST00000241436,ENSG00000122008,POLK,0.998991263
hsa-miR-92a-3p,ENST00000329565,ENSG00000184602,SNN,0.998982547
hsa-miR-92a-3p,ENST00000263160,ENSG00000091664,SLC17A6,0.998958993
hsa-miR-92a-3p,ENST00000367066,ENSG00000164691,TAGAP,0.998929017
hsa-miR-92a-3p,ENST00000321442,ENSG00000164466,SFXN1,0.99891784
hsa-miR-92a-3p,ENST00000263754,ENSG00000114166,KAT2B,0.998881026
hsa-miR-92a-3p,ENST00000367882,ENSG00000118526,TCF21,0.998847385
hsa-miR-92a-3p,ENST00000366882,ENSG00000112541,PDE10A,0.99875638
hsa-miR-92a-3p,ENST00000274811,ENSG00000146083,RNF44,0.998727903
hsa-miR-92a-3p,ENST00000361217,ENSG00000198837,DENND4B,0.99872439
hsa-miR-92a-3p,ENST00000373191,ENSG00000126070,AGO3,0.998667942
hsa-miR-92a-3p,ENST00000361924,ENSG00000144674,GOLGA4,0.998590086
hsa-miR-92a-3p,ENST00000467709,ENSG00000147459,DOCK5,0.998572183
hsa-miR-92a-3p,ENST00000360943,ENSG00000159202,UBE2Z,0.998551717
hsa-miR-92a-3p,ENST00000282878,ENSG00000152932,RAB3C,0.998440323
hsa-miR-92a-3p,ENST00000290378,ENSG00000159251,ACTC1,0.998399893
hsa-miR-92a-3p,ENST00000327669,ENSG00000184731,FAM110C,0.998323779
hsa-miR-92a-3p,ENST00000261207,ENSG00000058272,PPP1R12A,0.99826931
hsa-miR-92a-3p,ENST00000394020,ENSG00000135074,ADAM19,0.998221833
hsa-miR-92a-3p,ENST00000310624,ENSG00000100285,NEFH,0.998035541
hsa-miR-92a-3p,ENST00000582415,ENSG00000143450,OAZ3,0.998003003
hsa-miR-92a-3p,ENST00000270162,ENSG00000142178,SIK1,0.997986723
hsa-miR-92a-3p,ENST00000313766,ENSG00000177706,FAM20C,0.997939517
hsa-miR-92a-3p,ENST00000361983,ENSG00000198954,KIAA1279,0.997926567
hsa-miR-92a-3p,ENST00000403716,ENSG00000115762,PLEKHB2,0.997754436
hsa-miR-92a-3p,ENST00000256497,ENSG00000134109,EDEM1,0.99771876
hsa-miR-92a-3p,ENST00000376958,ENSG00000152749,GPR180,0.99769838
hsa-miR-92a-3p,ENST00000568890,ENSG00000205423,CNEP1R1,0.997669763
hsa-miR-92a-3p,ENST00000216294,ENSG00000023608,SNAPC1,0.997582146
hsa-miR-92a-3p,ENST00000369239,ENSG00000132424,PNISR,0.997567855
hsa-miR-92a-3p,ENST00000334828,ENSG00000171314,PGAM1,0.997540274
hsa-miR-92a-3p,ENST00000357559,ENSG00000114416,FXR1,0.99753187
hsa-miR-92a-3p,ENST00000494090,ENSG00000196739,COL27A1,0.997528849
hsa-miR-92a-3p,ENST00000334464,ENSG00000165650,PDZD8,0.997353554
hsa-miR-92a-3p,ENST00000513978,ENSG00000155324,GRAMD3,0.997187813
hsa-miR-92a-3p,ENST00000253778,ENSG00000131459,GFPT2,0.997177972
hsa-miR-92a-3p,ENST00000539839,ENSG00000111432,FZD10,0.997052445
hsa-miR-92a-3p,ENST00000280612,ENSG00000151012,SLC7A11,0.996994041
hsa-miR-92a-3p,ENST00000541112,ENSG00000137449,CPEB2,0.9969924
hsa-miR-92a-3p,ENST00000296755,ENSG00000131711,MAP1B,0.996961284
hsa-miR-92a-3p,ENST00000336824,ENSG00000075420,FNDC3B,0.996925833
hsa-miR-92a-3p,ENST00000370331,ENSG00000067208,EVI5,0.996872305
hsa-miR-92a-3p,ENST00000338146,ENSG00000176422,SPRYD4,0.996864393
hsa-miR-92a-3p,ENST00000398559,ENSG00000144747,TMF1,0.996764825
hsa-miR-92a-3p,ENST00000510871,ENSG00000163694,RBM47,0.996718728
hsa-miR-92a-3p,ENST00000262065,ENSG00000108960,MMD,0.996689335
hsa-miR-92a-3p,ENST00000545170,ENSG00000066427,ATXN3,0.996688274
hsa-miR-92a-3p,ENST00000309042,ENSG00000084093,REST,0.996627067
hsa-miR-92a-3p,ENST00000461745,ENSG00000185008,ROBO2,0.996622396
hsa-miR-92a-3p,ENST00000372556,ENSG00000127125,PPCS,0.99657976
hsa-miR-92a-3p,ENST00000349606,ENSG00000007944,MYLIP,0.996542552
hsa-miR-92a-3p,ENST00000311085,ENSG00000172869,DMXL1,0.996516145
hsa-miR-92a-3p,ENST00000544451,ENSG00000168300,PCMTD1,0.996510987
hsa-miR-92a-3p,ENST00000395825,ENSG00000141040,ZNF287,0.996442436
hsa-miR-92a-3p,ENST00000302472,ENSG00000171522,PTGER4,0.99613854
hsa-miR-92a-3p,ENST00000403610,ENSG00000189292,FAM150B,0.996052838
hsa-miR-92a-3p,ENST00000360264,ENSG00000257923,CUX1,0.99605191
hsa-miR-92a-3p,ENST00000216416,ENSG00000100528,CNIH1,0.99588115
hsa-miR-92a-3p,ENST00000375120,ENSG00000169914,OTUD3,0.99582037
hsa-miR-92a-3p,ENST00000595401,ENSG00000118620,ZNF430,0.995785478
hsa-miR-92a-3p,ENST00000286744,ENSG00000156218,ADAMTSL3,0.995530324
hsa-miR-92a-3p,ENST00000369774,ENSG00000107957,SH3PXD2A,0.995462554
hsa-miR-92a-3p,ENST00000283684,ENSG00000081923,ATP8B1,0.995436026
hsa-miR-92a-3p,ENST00000170168,ENSG00000079313,REXO1,0.995379403
hsa-miR-92a-3p,ENST00000251081,ENSG00000134755,DSC2,0.995211654
hsa-miR-92a-3p,ENST00000345146,ENSG00000138413,IDH1,0.995210521
hsa-miR-92a-3p,ENST00000371369,ENSG00000125355,TMEM255A,0.995093377
hsa-miR-92a-3p,ENST00000328041,ENSG00000185052,SLC24A3,0.995092339
hsa-miR-92a-3p,ENST00000276569,ENSG00000104442,ARMC1,0.994980451
hsa-miR-92a-3p,ENST00000308259,ENSG00000174099,MSRB3,0.994963299
hsa-miR-92a-3p,ENST00000536441,ENSG00000149212,SESN3,0.994929396
hsa-miR-92a-3p,ENST00000496384,ENSG00000157764,BRAF,0.99479997
hsa-miR-92a-3p,ENST00000369583,ENSG00000138166,DUSP5,0.994602662
hsa-miR-92a-3p,ENST00000361905,ENSG00000187079,TEAD1,0.994480512
hsa-miR-92a-3p,ENST00000302262,ENSG00000171298,GAA,0.994404305
hsa-miR-92a-3p,ENST00000381216,ENSG00000205683,DPF3,0.994396546
hsa-miR-92a-3p,ENST00000313486,ENSG00000174238,PITPNA,0.994270666
hsa-miR-92a-3p,ENST00000483536,ENSG00000139910,NOVA1,0.994249232
hsa-miR-92a-3p,ENST00000338820,ENSG00000148719,DNAJB12,0.994219534
hsa-miR-92a-3p,ENST00000403491,ENSG00000162599,NFIA,0.994070572
hsa-miR-92a-3p,ENST00000382592,ENSG00000150457,LATS2,0.993871481
hsa-miR-92a-3p,ENST00000254624,ENSG00000132294,EFR3A,0.993695484
hsa-miR-92a-3p,ENST00000311191,ENSG00000136141,LRCH1,0.99367433
hsa-miR-92a-3p,ENST00000402142,ENSG00000100346,CACNA1I,0.993623344
hsa-miR-92a-3p,ENST00000308064,ENSG00000175264,CHST1,0.993283043
hsa-miR-92a-3p,ENST00000258991,ENSG00000136478,TEX2,0.993200139
hsa-miR-92a-3p,ENST00000471696,ENSG00000198843,SELT,0.992913742
hsa-miR-92a-3p,ENST00000261772,ENSG00000090861,AARS,0.992782727
hsa-miR-92a-3p,ENST00000369787,ENSG00000116396,KCNC4,0.992713091
hsa-miR-92a-3p,ENST00000547439,ENSG00000136044,APPL2,0.992544047
hsa-miR-92a-3p,ENST00000303735,ENSG00000169507,SLC38A11,0.992495724
hsa-miR-92a-3p,ENST00000393977,ENSG00000135083,CCNJL,0.992371676
hsa-miR-92a-3p,ENST00000450991,ENSG00000089818,NECAP1,0.992112283
hsa-miR-92a-3p,ENST00000375543,ENSG00000106819,ASPN,0.992028388
hsa-miR-92a-3p,ENST00000433454,ENSG00000104722,NEFM,0.991911368
hsa-miR-92a-3p,ENST00000332235,ENSG00000183186,C2CD4C,0.991845623
hsa-miR-92a-3p,ENST00000359707,ENSG00000138757,G3BP2,0.991732307
hsa-miR-92a-3p,ENST00000585568,ENSG00000159882,ZNF230,0.99167607
hsa-miR-92a-3p,ENST00000381578,ENSG00000185960,SHOX,0.991672176
hsa-miR-92a-3p,ENST00000265981,ENSG00000110315,RNF141,0.991517219
hsa-miR-92a-3p,ENST00000263433,ENSG00000125503,PPP1R12C,0.991503826
hsa-miR-92a-3p,ENST00000373344,ENSG00000085224,ATRX,0.991351435
hsa-miR-92a-3p,ENST00000421627,ENSG00000198010,DLGAP2,0.991219289
hsa-miR-92a-3p,ENST00000393004,ENSG00000118407,FILIP1,0.991177425
hsa-miR-92a-3p,ENST00000335670,ENSG00000069667,RORA,0.991159051
hsa-miR-92a-3p,ENST00000304987,ENSG00000170145,SIK2,0.990730443
hsa-miR-92a-3p,ENST00000247225,ENSG00000126821,SGPP1,0.990664312
hsa-miR-92a-3p,ENST00000216602,ENSG00000100711,ZFYVE21,0.990663576
hsa-miR-92a-3p,ENST00000368988,ENSG00000107679,PLEKHA1,0.990658528
hsa-miR-92a-3p,ENST00000409598,ENSG00000109686,SH3D19,0.990565837
hsa-miR-92a-3p,ENST00000455783,ENSG00000234224,TMEM229A,0.99045839
hsa-miR-92a-3p,ENST00000317483,ENSG00000112210,RAB23,0.990251635
hsa-miR-92a-3p,ENST00000377252,ENSG00000120594,PLXDC2,0.990202222
hsa-miR-92a-3p,ENST00000355683,ENSG00000196792,STRN3,0.990104886
hsa-miR-92a-3p,ENST00000282041,ENSG00000152223,EPG5,0.989803277
hsa-miR-92a-3p,ENST00000377685,ENSG00000174437,ATP2A2,0.989674331
hsa-miR-92a-3p,ENST00000327492,ENSG00000183864,TOB2,0.989599596
hsa-miR-92a-3p,ENST00000367160,ENSG00000133059,DSTYK,0.989579838
hsa-miR-92a-3p,ENST00000377275,ENSG00000165997,ARL5B,0.98929772
hsa-miR-92a-3p,ENST00000230859,ENSG00000112941,PAPD7,0.989222275
hsa-miR-92a-3p,ENST00000445537,ENSG00000151490,PTPRO,0.989029036
hsa-miR-92a-3p,ENST00000288266,ENSG00000157500,APPL1,0.988958028
hsa-miR-92a-3p,ENST00000571813,ENSG00000171282,RP11-1055B8.7,0.988756122
hsa-miR-92a-3p,ENST00000441556,ENSG00000077063,CTTNBP2,0.988003718
hsa-miR-92a-3p,ENST00000064571,ENSG00000054803,CBLN4,0.9877536
hsa-miR-92a-3p,ENST00000358397,ENSG00000104413,ESRP1,0.987616534
hsa-miR-92a-3p,ENST00000399959,ENSG00000215301,DDX3X,0.987425954
hsa-miR-92a-3p,ENST00000417314,ENSG00000163376,KBTBD8,0.987263048
hsa-miR-92a-3p,ENST00000454497,ENSG00000164164,OTUD4,0.987164698
hsa-miR-92a-3p,ENST00000064724,ENSG00000013297,CLDN11,0.9869734
hsa-miR-92a-3p,ENST00000257868,ENSG00000135414,GDF11,0.986896804
hsa-miR-92a-3p,ENST00000359358,ENSG00000197705,KLHL14,0.986867263
hsa-miR-92a-3p,ENST00000375856,ENSG00000185950,IRS2,0.986455895
hsa-miR-92a-3p,ENST00000462898,ENSG00000051382,PIK3CB,0.986151568
hsa-miR-92a-3p,ENST00000262032,ENSG00000123411,IKZF4,0.986132409
hsa-miR-92a-3p,ENST00000396081,ENSG00000122557,HERPUD2,0.986072824
hsa-miR-92a-3p,ENST00000346085,ENSG00000049618,ARID1B,0.985988094
hsa-miR-92a-3p,ENST00000302277,ENSG00000170396,ZNF804A,0.985959232
hsa-miR-92a-3p,ENST00000373109,ENSG00000107742,SPOCK2,0.985706529
hsa-miR-92a-3p,ENST00000321662,ENSG00000180998,GPR137C,0.985115537
hsa-miR-92a-3p,ENST00000320201,ENSG00000090975,PITPNM2,0.985022348
hsa-miR-92a-3p,ENST00000409177,ENSG00000115641,FHL2,0.984949052
hsa-miR-92a-3p,ENST00000297405,ENSG00000164796,CSMD3,0.984815495
hsa-miR-92a-3p,ENST00000430430,ENSG00000205189,ZBTB10,0.984536881
hsa-miR-92a-3p,ENST00000367097,ENSG00000130338,TULP4,0.98452145
hsa-miR-92a-3p,ENST00000367455,ENSG00000116750,UCHL5,0.983900525
hsa-miR-92a-3p,ENST00000478136,ENSG00000183662,FAM19A1,0.983880223
hsa-miR-92a-3p,ENST00000233969,ENSG00000115616,SLC9A2,0.983606775
hsa-miR-92a-3p,ENST00000446228,ENSG00000144290,SLC4A10,0.983587777
hsa-miR-92a-3p,ENST00000359154,ENSG00000198373,WWP2,0.983397344
hsa-miR-92a-3p,ENST00000305428,ENSG00000169330,KIAA1024,0.983169754
hsa-miR-92a-3p,ENST00000372006,ENSG00000117461,PIK3R3,0.983040611
hsa-miR-92a-3p,ENST00000464356,ENSG00000116604,MEF2D,0.982598626
hsa-miR-92a-3p,ENST00000182527,ENSG00000065308,TRAM2,0.982396671
hsa-miR-92a-3p,ENST00000369799,ENSG00000168710,AHCYL1,0.982287817
hsa-miR-92a-3p,ENST00000367434,ENSG00000162630,B3GALT2,0.982057276
hsa-miR-92a-3p,ENST00000475407,ENSG00000136935,GOLGA1,0.982043302
hsa-miR-92a-3p,ENST00000265085,ENSG00000113742,CPEB4,0.98163832
hsa-miR-92a-3p,ENST00000418596,ENSG00000155744,FAM126B,0.981615222
hsa-miR-92a-3p,ENST00000336273,ENSG00000147649,MTDH,0.98157871
hsa-miR-92a-3p,ENST00000293217,ENSG00000161533,ACOX1,0.98123693
hsa-miR-92a-3p,ENST00000367225,ENSG00000091844,RGS17,0.981102863
hsa-miR-92a-3p,ENST00000265271,ENSG00000091009,RBM27,0.980909966
hsa-miR-92a-3p,ENST00000451899,ENSG00000164823,OSGIN2,0.980906765
hsa-miR-92a-3p,ENST00000339364,ENSG00000155629,PIK3AP1,0.980657506
hsa-miR-92a-3p,ENST00000242719,ENSG00000123091,RNF11,0.980617279
hsa-miR-92a-3p,ENST00000261441,ENSG00000081019,RSBN1,0.979714336
hsa-miR-92a-3p,ENST00000275603,ENSG00000146731,CCT6A,0.979544348
hsa-miR-92a-3p,ENST00000489615,ENSG00000152061,RABGAP1L,0.979164523
hsa-miR-92a-3p,ENST00000418342,ENSG00000169641,LUZP1,0.979111295
hsa-miR-92a-3p,ENST00000344096,ENSG00000127334,DYRK2,0.979063635
hsa-miR-92a-3p,ENST00000299440,ENSG00000166349,RAG1,0.978997369
hsa-miR-92a-3p,ENST00000345097,ENSG00000053254,FOXN3,0.978863943
hsa-miR-92a-3p,ENST00000343533,ENSG00000165240,ATP7A,0.978747019
hsa-miR-92a-3p,ENST00000440623,ENSG00000138434,SSFA2,0.978741292
hsa-miR-92a-3p,ENST00000405409,ENSG00000100320,RBFOX2,0.978433359
hsa-miR-92a-3p,ENST00000251287,ENSG00000099822,HCN2,0.977948685
hsa-miR-92a-3p,ENST00000373036,ENSG00000188786,MTF1,0.977859682
hsa-miR-92a-3p,ENST00000568954,ENSG00000040199,PHLPP2,0.977859461
hsa-miR-92a-3p,ENST00000391979,ENSG00000213047,DENND1B,0.977701106
hsa-miR-92a-3p,ENST00000354586,ENSG00000198252,STYX,0.977687057
hsa-miR-92a-3p,ENST00000417750,ENSG00000139636,LMBR1L,0.977534634
hsa-miR-92a-3p,ENST00000296452,ENSG00000164061,BSN,0.97743831
hsa-miR-92a-3p,ENST00000267176,ENSG00000139697,SBNO1,0.977246562
hsa-miR-92a-3p,ENST00000287766,ENSG00000157103,SLC6A1,0.977216215
hsa-miR-92a-3p,ENST00000294008,ENSG00000188827,SLX4,0.97711524
hsa-miR-92a-3p,ENST00000434009,ENSG00000009413,REV3L,0.976835959
hsa-miR-92a-3p,ENST00000335312,ENSG00000186111,PIP5K1C,0.976532862
hsa-miR-92a-3p,ENST00000380934,ENSG00000147862,NFIB,0.976513198
hsa-miR-92a-3p,ENST00000225893,ENSG00000108753,HNF1B,0.976169556
hsa-miR-92a-3p,ENST00000216039,ENSG00000100221,JOSD1,0.975908481
hsa-miR-92a-3p,ENST00000248071,ENSG00000127528,KLF2,0.97588865
hsa-miR-92a-3p,ENST00000369248,ENSG00000151553,FAM160B1,0.975748521
hsa-miR-92a-3p,ENST00000322366,ENSG00000163625,WDFY3,0.975537457
hsa-miR-92a-3p,ENST00000247226,ENSG00000126822,PLEKHG3,0.975497295
hsa-miR-92a-3p,ENST00000298097,ENSG00000165355,FBXO33,0.975289064
hsa-miR-92a-3p,ENST00000430046,ENSG00000157107,FCHO2,0.975234269
hsa-miR-92a-3p,ENST00000368894,ENSG00000203795,FAM24A,0.974749678
hsa-miR-92a-3p,ENST00000432566,ENSG00000175265,GOLGA8A,0.974287641
hsa-miR-92a-3p,ENST00000329008,ENSG00000183166,CALN1,0.974205166
hsa-miR-92a-3p,ENST00000416160,ENSG00000198399,ITSN2,0.973612598
hsa-miR-92a-3p,ENST00000357345,ENSG00000159082,SYNJ1,0.973497359
hsa-miR-92a-3p,ENST00000474889,ENSG00000144724,PTPRG,0.973367912
hsa-miR-92a-3p,ENST00000290795,ENSG00000159592,GPBP1L1,0.973235351
hsa-miR-92a-3p,ENST00000388738,ENSG00000138688,KIAA1109,0.973069779
hsa-miR-92a-3p,ENST00000335551,ENSG00000183117,CSMD1,0.972369953
hsa-miR-92a-3p,ENST00000284881,ENSG00000154642,C21orf91,0.97214528
hsa-miR-92a-3p,ENST00000313401,ENSG00000176749,CDK5R1,0.971703286
hsa-miR-92a-3p,ENST00000453133,ENSG00000115464,USP34,0.971566659
hsa-miR-92a-3p,ENST00000432231,ENSG00000249624,AP000295.9,0.971418112
hsa-miR-92a-3p,ENST00000371953,ENSG00000171862,PTEN,0.971119179
hsa-miR-92a-3p,ENST00000372980,ENSG00000149596,JPH2,0.970697786
hsa-miR-92a-3p,ENST00000298552,ENSG00000165699,TSC1,0.97017817
hsa-miR-92a-3p,ENST00000354534,ENSG00000196876,SCN8A,0.970057322
hsa-miR-92a-3p,ENST00000263967,ENSG00000121879,PIK3CA,0.969735574
hsa-miR-92a-3p,ENST00000520099,ENSG00000214954,LRRC69,0.969254976
hsa-miR-92a-3p,ENST00000447664,ENSG00000116793,PHTF1,0.968905877
hsa-miR-92a-3p,ENST00000335420,ENSG00000128607,KLHDC10,0.968552195
hsa-miR-92a-3p,ENST00000407008,ENSG00000087095,NLK,0.968451331
hsa-miR-92a-3p,ENST00000249356,ENSG00000128590,DNAJB9,0.968424461
hsa-miR-92a-3p,ENST00000397942,ENSG00000170677,SOCS6,0.968054033
hsa-miR-92a-3p,ENST00000293261,ENSG00000161558,TMEM143,0.967881738
hsa-miR-92a-3p,ENST00000447388,ENSG00000066136,NFYC,0.967859516
hsa-miR-92a-3p,ENST00000305352,ENSG00000170989,S1PR1,0.967050125
hsa-miR-92a-3p,ENST00000331070,ENSG00000183753,BPY2,0.966915428
hsa-miR-92a-3p,ENST00000426194,ENSG00000228835,AC012123.1,0.966252337
hsa-miR-92a-3p,ENST00000268719,ENSG00000141034,GID4,0.966074923
hsa-miR-92a-3p,ENST00000375898,ENSG00000139826,ABHD13,0.966061507
hsa-miR-92a-3p,ENST00000382287,ENSG00000185894,BPY2C,0.965765434
hsa-miR-92a-3p,ENST00000326298,ENSG00000112237,CCNC,0.965643349
hsa-miR-92a-3p,ENST00000254658,ENSG00000132326,PER2,0.965434195
hsa-miR-92a-3p,ENST00000382392,ENSG00000183795,BPY2B,0.965364863
hsa-miR-92a-3p,ENST00000356195,ENSG00000164649,CDCA7L,0.965305135
hsa-miR-92a-3p,ENST00000297268,ENSG00000164692,COL1A2,0.964938328
hsa-miR-92a-3p,ENST00000378578,ENSG00000165169,DYNLT3,0.964902097
hsa-miR-92a-3p,ENST00000306560,ENSG00000103044,HAS3,0.964095062
hsa-miR-92a-3p,ENST00000264711,ENSG00000115137,DNAJC27,0.963588395
hsa-miR-92a-3p,ENST00000261509,ENSG00000129116,PALLD,0.963292455
hsa-miR-92a-3p,ENST00000359314,ENSG00000198087,CD2AP,0.963075598
hsa-miR-92a-3p,ENST00000512825,ENSG00000132517,SLC52A1,0.962949314
hsa-miR-92a-3p,ENST00000395125,ENSG00000100592,DAAM1,0.962938397
hsa-miR-92a-3p,ENST00000248564,ENSG00000127920,GNG11,0.962782311
hsa-miR-92a-3p,ENST00000366918,ENSG00000116141,MARK1,0.962750781
hsa-miR-92a-3p,ENST00000370888,ENSG00000137269,LRRC1,0.962687548
hsa-miR-92a-3p,ENST00000340368,ENSG00000186480,INSIG1,0.962402726
hsa-miR-92a-3p,ENST00000377834,ENSG00000069812,HES2,0.962292199
hsa-miR-92a-3p,ENST00000597643,ENSG00000074855,ANO8,0.961884282
hsa-miR-92a-3p,ENST00000380250,ENSG00000073910,FRY,0.961863274
hsa-miR-92a-3p,ENST00000580974,ENSG00000154217,PITPNC1,0.961762593
hsa-miR-92a-3p,ENST00000456331,ENSG00000158528,PPP1R9A,0.961551896
hsa-miR-92a-3p,ENST00000342320,ENSG00000168214,RBPJ,0.961532398
hsa-miR-92a-3p,ENST00000423119,ENSG00000150995,ITPR1,0.96098742
hsa-miR-92a-3p,ENST00000282516,ENSG00000164190,NIPBL,0.960981013
hsa-miR-92a-3p,ENST00000517325,ENSG00000147457,CHMP7,0.960828123
hsa-miR-92a-3p,ENST00000351817,ENSG00000125816,NKX2-4,0.960770083
hsa-miR-92a-3p,ENST00000250559,ENSG00000127314,RAP1B,0.96074974
hsa-miR-92a-3p,ENST00000526148,ENSG00000110321,EIF4G2,0.960683053
hsa-miR-92a-3p,ENST00000224756,ENSG00000107771,CCSER2,0.960633307
hsa-miR-92a-3p,ENST00000264047,ENSG00000115665,SLC5A7,0.960439707
hsa-miR-92a-3p,ENST00000265689,ENSG00000110721,CHKA,0.958851954
hsa-miR-92a-3p,ENST00000279545,ENSG00000150045,KLRF1,0.958042072
hsa-miR-92a-3p,ENST00000194672,ENSG00000082269,FAM135A,0.957849691
hsa-miR-92a-3p,ENST00000274000,ENSG00000138660,AP1AR,0.957845895
hsa-miR-92a-3p,ENST00000457153,ENSG00000067715,SYT1,0.957705905
hsa-miR-92a-3p,ENST00000368850,ENSG00000112394,SLC16A10,0.957600239
hsa-miR-92a-3p,ENST00000354574,ENSG00000139436,GIT2,0.957584255
hsa-miR-92a-3p,ENST00000452328,ENSG00000077684,JADE1,0.957424192
hsa-miR-92a-3p,ENST00000263849,ENSG00000104427,ZC2HC1A,0.95717685
hsa-miR-92a-3p,ENST00000366968,ENSG00000143494,VASH2,0.956251495
hsa-miR-92a-3p,ENST00000609923,ENSG00000122912,SLC25A16,0.955605587
hsa-miR-92a-3p,ENST00000328046,ENSG00000174010,KLHL15,0.955284003
hsa-miR-92a-3p,ENST00000315596,ENSG00000083642,PDS5B,0.954993235
hsa-miR-92a-3p,ENST00000338977,ENSG00000182903,ZNF721,0.954759982
hsa-miR-92a-3p,ENST00000278302,ENSG00000121236,TRIM6,0.954703686
hsa-miR-92a-3p,ENST00000296506,ENSG00000164106,SCRG1,0.953203977
hsa-miR-92a-3p,ENST00000261192,ENSG00000060982,BCAT1,0.953167485
hsa-miR-92a-3p,ENST00000382545,ENSG00000111262,KCNA1,0.951992264
hsa-miR-92a-3p,ENST00000374574,ENSG00000204217,BMPR2,0.951852287
hsa-miR-92a-3p,ENST00000544246,ENSG00000184226,PCDH9,0.951849453
hsa-miR-92a-3p,ENST00000496518,ENSG00000123552,USP45,0.951642051
hsa-miR-92a-3p,ENST00000557320,ENSG00000090060,PAPOLA,0.951070758
hsa-miR-92a-3p,ENST00000370112,ENSG00000162695,SLC30A7,0.950482158
hsa-miR-92a-3p,ENST00000395816,ENSG00000124225,PMEPA1,0.949917595
hsa-miR-92a-3p,ENST00000415397,ENSG00000234545,FAM133B,0.949649724
hsa-miR-92a-3p,ENST00000394767,ENSG00000168772,CXXC4,0.9495063
hsa-miR-92a-3p,ENST00000397564,ENSG00000111707,SUDS3,0.949504049
hsa-miR-92a-3p,ENST00000515601,ENSG00000180104,EXOC3,0.949499002
hsa-miR-92a-3p,ENST00000531821,ENSG00000213967,ZNF726,0.949420681
hsa-miR-92a-3p,ENST00000399848,ENSG00000168675,LDLRAD4,0.948740572
