Regulator	Target	MI	pvalue
FST	CTSD	0.23245134704182616	0.004285196681163228
MBL2	HBA1	0.29101216577083766	6.052689173845494E-4
ESM1	NGF	0.17158875326864007	0.004285196681163228
TNFRSF9	IL17C	0.23828705844249706	6.052689173845494E-4
SELENOP	FCN3	0.32880794563230376	0.004285196681163228
SERPINA1	PSPHP1	0.4259208908322848	0.0
STAMBP	AXIN1	1.3112200600494759	0.0
IGHA1	STOM	0.27946116945064453	8.024779115700653E-5
Total-IGHG	IGHA1	0.3273266931832642	8.024779115700653E-5
Total-IGHG	IGHA2	0.2801151118869293	1.432542973134332E-9
CD6	CD5	0.3887295139937062	0.0
CFB	SAA4	0.3968660108014537	0.0283586604778856
SHBG	C7	0.3201493764883945	1.1835311908292567E-6
SHBG	CP	0.3308239911285841	0.0
PGF	RETN	0.34103575650043016	1.3609158244776154E-10
SERPING1	KNG1	0.49954855157761335	0.0
IGHA1	CXCL11	0.177458874976621	6.052689173845494E-4
IKBKG	CD40	1.001701467213743	0.0
FN1	CD5L	0.2950510445403253	1.4096222855641827E-8
CX3CL1	HBEGF	0.25167541028580126	0.0283586604778856
SPON1	FBLN1	0.16521098514301216	1.1835311908292567E-6
FABP4	IL6R	0.28933583138634406	0.0
TGFA	CST5	0.2600899722262896	0.0
GSN	STOM	0.272908845158055	1.3248157415546302E-7
AMBP	ERVMER34-1	0.47156790891937106	1.3248157415546302E-7
Total-IGHG	IGHG1	0.7364135100390762	0.0
Total-IGHG	IGHG2	0.43342941395917023	0.0
Total-IGHG	IGHG3	0.3128308613207125	0.0
Total-IGHG	IGHG4	0.29729553263154274	0.0
IL20RA	PDGFB	0.14896198085564027	0.0
VEGFA	RETN	0.318749740482549	6.052689173845494E-4
IL20	IL10RA	0.18722494829691733	0.0
FST	CHI3L1	0.23979956026621696	1.3248157415546302E-7
APOA4	GSN	0.31853820299920255	0.0
FBLN1	SERPINA1	0.2950939250030406	1.3248157415546302E-7
PSPHP1	ITIH4	0.5156453880408485	0.0
FGA	C5	0.4760705979659791	0.0
FGA	C6	0.45535801660852704	1.432542973134332E-9
TIMELESS	MMP7	0.31946967026877904	0.0
ITIH1	AMBP	0.7024017229149563	0.0
TNFRSF9	IL15RA	0.3052705865038589	8.024779115700653E-5
SERPINC1	HRG	0.37342617664680877	1.0023796854330413E-5
IL17A	IFNG	0.1545417495804254	0.0283586604778856
TNFRSF9	IL12B	0.40269856733964593	0.0
IL17C	IL10	0.2579777617490052	0.0
MMP7	HGF	0.3489281879396436	0.0
S100A12	CSTB	0.23846403968310215	6.052689173845494E-4
ITIH1	APOA2	0.37572676859782106	0.0
CXCL9	TNFRSF1B	0.27956019108265673	0.0
ABCF1	PF4	0.2923620747789384	1.3609158244776154E-10
SELE	IL18R1	0.14478536389895583	0.004285196681163228
A1BG	CPN2	0.4289560668685355	1.3609158244776154E-10
VEGFA	IL16	0.31982155094850556	0.0
CX3CL1	THBD	0.3235676699239888	0.0
HSPB1	SIRT2	0.917472417870818	0.0
FST	GDF15	0.26157047641472486	0.0
FGF5	CCL7	0.23951369349325247	1.0023796854330413E-5
FCN3	CFI	0.39716511587719827	1.3248157415546302E-7
C2	ERVMER34-1	0.5351682971407026	0.0
CD40	MMP12	0.20350235891935572	0.004285196681163228
HGF	CCL2	0.27160258489183003	6.052689173845494E-4
VEGFA	IL6R	0.28677703338726906	0.0
FGF19	EIF4EBP1	0.17999978389619256	8.024779115700653E-5
APOA2	APOM	0.43835695197174873	0.0
APOA2	APOD	0.3077819916356852	1.1835311908292567E-6
TNFSF11	IL12B	0.1397814205628045	0.004285196681163228
RNASE3	MPO	0.3827802970933522	0.0
HBD	TTR	0.3290668678522414	1.4096222855641827E-8
APOA2	CLEC3B	0.33156676624603143	1.0023796854330413E-5
CPN2	ITIH4	0.4581784252759191	1.0023796854330413E-5
AGER	FGF23	0.195427709912843	6.052689173845494E-4
HBE1	TTR	0.31777916607397794	1.1835311908292567E-6
CXCL8	SPON1	0.2833297093325384	0.004285196681163228
APOM	HPR	0.3445479637828016	0.0
C1S	HBD	0.32494603447642406	0.004285196681163228
CSF1	PRAP1	0.500575084889306	1.432542973134332E-9
SULT1A1	CXCL5	0.517951744500908	0.0
A1BG	CP	0.4330017971035525	8.024779115700653E-5
A1BG	C6	0.4397505459612905	1.432542973134332E-9
MMP3	PAPPA	0.1399726779777486	0.0
PDGFB	IL15RA	0.1670632545799453	1.3248157415546302E-7
A1BG	C2	0.5075175888243525	0.0
CXCL5	PF4	0.5923785544083102	0.0
IL6R	TNFRSF10B	0.28475749489210184	0.004285196681163228
TNFSF12	KLK6	0.11680213641267533	0.004285196681163228
PLAT	AFM	0.21461203197896203	1.1835311908292567E-6
CCL2	IL6	0.24550344833013998	1.432542973134332E-9
CXCL11	EIF4EBP1	0.26394908801304967	0.0
IL16	RNASE3	0.23737299284826888	0.0
CSTB	S100A12	0.24499188610509925	0.0283586604778856
CLU	SERPINA6	0.4498073875945993	0.004285196681163228
MPO	RNASE3	0.3815600480048705	0.0
VTN	AHSG	0.34385632526827153	0.0
RETN	PGF	0.34165420856861584	1.432542973134332E-11
APOH	PGLYRP2	0.4339921608874478	0.0
IL10RB	FGF21	0.1671238632530324	1.3248157415546302E-7
RETN	CCL3	0.29766178739267646	0.004285196681163228
REN	IL1RL1	0.17574126718655583	0.0283586604778856
STAMBP	TGFB1	0.7583884334786217	0.0
SERPINA6	ITIH4	0.43585497550555174	1.432542973134332E-9
PAPPA	PGF	0.19590475538971408	0.0
FLT3LG	NTF3	0.24106329733966805	1.432542973134332E-11
CXCL6	CXCL8	0.21984392197183622	1.0023796854330413E-5
CXCL6	CXCL1	0.4483112243078794	0.0
TTR	APOA2	0.3309503054404464	0.0283586604778856
GH1	CCL28	0.12332130095904373	0.004285196681163228
STAMBP	SIRT2	0.7389136894584336	0.0
HBEGF	CX3CL1	0.2515310004907923	0.0283586604778856
GH1	CCL13	0.1553087438821407	6.052689173845494E-4
TTR	APOC3	0.38687301886464986	0.0283586604778856
CCL28	IL17A	0.23252380983527624	0.0
APOB	HBE1	0.32256469619467526	0.0
IL10RB	SERPINF1	0.1824483888037023	1.1835311908292567E-6
IGHG3	C1QB	0.3155938275801852	0.0
IGHG3	C1QC	0.3149334501342182	0.0
CCL25	IL10	0.27651448871482764	1.3248157415546302E-7
CCL2	HGF	0.2763798555866816	0.004285196681163228
IL7	CCL13	0.24240803603566477	8.024779115700653E-5
C1QC	STOM	0.30771916664632437	6.052689173845494E-4
THRB	C6	0.44242662147716916	6.052689173845494E-4
CXCL10	IL12B	0.284661288482408	0.0
ESM1	IL27	0.20996240825936324	0.004285196681163228
CLU	ERVMER34-1	0.5162532164779123	0.0
CCL13	PLAUR	0.2813760207439572	8.024779115700653E-5
A1BG	AMBP	0.44134278700813584	1.3609158244776154E-10
APOC1	APOM	0.4602248909268565	0.0
APOM	APOA1	0.3591948399704545	1.432542973134332E-9
APOM	APOA2	0.4307696794173157	0.0
ITIH4	ORM1	0.4283721759635245	0.0
APOM	APOC1	0.4642063378924836	0.0
EIF4EBP1	CCL13	0.24905369781703837	0.0
ALB	CLU	0.4177785194851926	0.0
DNER	NTF3	0.23662929760447013	1.3609158244776154E-10
AFM	CFH	0.40118273647081576	0.004285196681163228
APOA2	LRG1	0.32767712532236365	0.0
SIRT2	SRC	0.9727577539429001	0.0
C2	PGLYRP2	0.39621450947012743	8.024779115700653E-5
CLU	GC	0.4530836019836167	1.432542973134332E-11
CXCL8	CXCL6	0.2198439219718364	1.0023796854330413E-5
PDGFB	SLAMF1	0.1767848185764413	1.432542973134332E-9
C5	SERPIND1	0.4924879674495759	0.0
CLU	C2	0.5037668746294589	0.0
GSN	APOA4	0.3167126757451342	0.0
HBEGF	VEGFA	0.3785145704217539	0.0
C5	SERPINA3	0.4808500192199834	0.0
GC	CLEC3B	0.4098387141053764	0.0
IL10RB	CCL13	0.25467954663756776	8.024779115700653E-5
TNF	ARTN	0.1105051297051733	0.0
APOC1	SLC4A1	0.2946341508181469	0.004285196681163228
APOB	APOE	0.44650252020832454	8.024779115700653E-5
THRB	FCN3	0.3718206415837401	1.1835311908292567E-6
LIF	IL10RA	0.16636357943656985	0.0
HBE1	SERPINA1	0.3240208968357725	0.0
IL10RB	CCL23	0.285288968739173	1.3248157415546302E-7
IL10RB	CCL25	0.2820618326020237	0.004285196681163228
IL10RB	IL10	0.3852283041269602	1.0023796854330413E-5
CXCL10	SLAMF1	0.2646509534254159	6.052689173845494E-4
PDGFB	IL13	0.13946164660488963	1.1835311908292567E-6
CFI	C6	0.47116696031512456	0.004285196681163228
PDGFB	IL20	0.14203411132933783	8.024779115700653E-5
GDF15	NT-pro-BNP	0.24086511187210016	0.0
PDGFB	IL24	0.13452765472177558	8.024779115700653E-5
PDGFB	IL1A	0.11443050549229987	8.024779115700653E-5
CFI	C2	0.5565338239507486	1.0023796854330413E-5
CFI	C3	0.4811091736907966	1.3609158244776154E-10
CFI	C5	0.5460761910206751	0.0
CCL4	IL18R1	0.1983231691588533	1.432542973134332E-9
LRG1	PSPHP1	0.6384242123487649	0.0
FGF19	ADA	0.2125970835806204	8.024779115700653E-5
IL6	HGF	0.34263959930341764	0.0
VEGFA	THBD	0.3732540806935437	8.024779115700653E-5
TNFSF10	DNER	0.2930887913231835	0.0
TNFRSF9	IL10RB	0.4395676969442982	0.0
CD5	IL10RB	0.42188995595842943	0.0
CCL2	FASN	0.26644421561497894	6.052689173845494E-4
KLKB1	TF	0.3653580551398937	1.3609158244776154E-10
FST	IL1RL1	0.17165168853575427	0.004285196681163228
ADA	DNER	0.4164669078543117	0.0
IL20	IL15RA	0.16662472361362807	8.024779115700653E-5
CASP8	CD274	0.7201243608034095	1.432542973134332E-11
TGFA	LIFR	0.34740008712716564	0.0
TEK	VEGFA	0.2631055929337675	1.0023796854330413E-5
SERPINF2	THRB	0.4976821416968938	0.0
C1S	C8A	0.43418759720335176	0.0283586604778856
TNFRSF1A	CSTB	0.4437830392922677	0.0
C1S	C1R	0.7428359993262095	0.0
APOE	APOC3	0.4730930555732268	8.024779115700653E-5
APOE	APOC2	0.5399053346451943	0.0
RETN	MPO	0.23157840095823837	1.4096222855641827E-8
DNER	NT-pro-BNP	0.1608492883045237	0.0283586604778856
KITLG	THBD	0.1831489215709025	1.432542973134332E-9
GDF15	FST	0.26488790014626323	0.0
ALB	APOA1	0.3729172520236898	0.0
MBL2	APOC2	0.31827130118297686	1.432542973134332E-9
MMP12	GDF15	0.29124189240520887	0.0
C1S	CFB	0.48120091437288354	1.1835311908292567E-6
C1S	CFH	0.4450564077893063	1.0023796854330413E-5
CXCL11	IL12B	0.24937610768062216	8.024779115700653E-5
C1S	CFI	0.4816531219538654	0.004285196681163228
EIF4EBP1	FGF19	0.1799514407182633	1.3248157415546302E-7
TNFRSF1B	TNFRSF1A	0.7810616266610145	0.0
CCL20	IL17C	0.14584719348772748	0.0
IL20	IL5	0.11794395842352903	0.0
PGF	GDF15	0.444086174514773	1.0023796854330413E-5
IL20	IL2	0.1506350723607153	0.0
FGF5	PDGFB	0.17178470609163352	1.432542973134332E-11
HBE1	C1QC	0.28902412513806613	0.004285196681163228
CTSD	HGF	0.30046203270645866	0.0
ITIH4	GC	0.5343063241547032	0.0
HGF	TNFRSF1A	0.39995872843370184	0.0
SERPINA1	MRS2	0.4034789438727669	6.052689173845494E-4
MMP10	MMP12	0.19328348425487063	0.0
SIRT2	CASP8	0.6806762033951559	0.0
REN	MMP3	0.18940476025794878	0.0
RBP4	APOH	0.37351802178155724	0.0
GDF15	MMP3	0.20021231845406384	0.0
CD5	LTA	0.34107909063194825	0.0
GDF15	MMP7	0.3784857555397209	0.0
MMP7	TIMELESS	0.32154086985391417	0.0
TGFB1	AXIN1	0.7454494632957996	0.0
FBLN1	A1BG	0.33799976338688803	0.0283586604778856
ITIH1	APOM	0.4016530483137073	0.0
HPR	MRS2	0.3515105162178141	0.0
KNG1	ITIH4	0.49871767748033047	0.0
PF4	TTR	0.3113824301956652	0.0283586604778856
SERPIND1	ITIH1	0.47474015929714536	0.0
ITIH4	CP	0.5444747013617045	0.0
ITIH4	C3	0.5103732721454614	0.0
ITIH4	C2	0.5029261521536778	1.3609158244776154E-10
ITIH4	C7	0.4811503275826546	0.0
CCL20	IL1R1	0.20514312890727268	6.052689173845494E-4
CMA1	TEK	0.18618721874201402	0.0
RNASE3	U6	0.15702161047930924	6.052689173845494E-4
CLU	THRB	0.5225197196194251	1.1835311908292567E-6
RETN	NGF	0.20828432169532832	0.0
ERVMER34-1	C2	0.5336873862112633	0.0
SIRT2	CD40LG	0.8732318509247857	0.0
CHI3L1	FGF21	0.19850650745996135	0.0
IL24	NRTN	0.13960862040116237	0.0
IGHG3	KNG1	0.3266398713752855	8.024779115700653E-5
FGF21	FGF19	0.11561859673790209	1.0023796854330413E-5
GDF15	HGF	0.3873353899910183	0.0
SERPIND1	VTN	0.5193088236066457	0.0
IL22RA1	IL20RA	0.10742534071103867	0.0
IL16	VEGFA	0.31851960531739293	1.432542973134332E-11
GH1	SELPLG	0.10496930828358483	0.004285196681163228
C1R	AMBP	0.4335838903933001	0.004285196681163228
CTSL	CSF1	0.3073491423650233	0.0
FGF21	CCL11	0.1638561151418139	8.024779115700653E-5
CST5	CCL28	0.25305525013780295	0.0
DNER	LIFR	0.2745844988360348	1.3248157415546302E-7
IL1RL1	REN	0.17476688613632327	0.0283586604778856
HBD	SLC4A1	0.2797875318192989	1.3609158244776154E-10
CLU	CLEC3B	0.4133733054673918	0.0
CXCL10	CCL3	0.25459916717661185	0.0
CXCL10	CCL8	0.2661998807023736	1.3248157415546302E-7
CXCL10	CCL7	0.261788264453469	0.0
APOE	THRB	0.4104569037485043	0.004285196681163228
IL6R	CXCL8	0.20175756690475746	0.0283586604778856
SHBG	SERPINF1	0.32208470290616	8.024779115700653E-5
GC	C4BPA	0.4411163805515754	0.0283586604778856
ABCF1	IGHA1	0.2867242874423802	0.0
APOA1	CLEC3B	0.3846845635468893	0.0
SHBG	SERPINA7	0.32970710577162426	6.052689173845494E-4
SHBG	SERPIND1	0.3245093805377626	0.004285196681163228
APOC2	FCN3	0.34096679580720646	1.0023796854330413E-5
TNFSF12	IL10	0.3368152333345959	6.052689173845494E-4
MMP3	KLK6	0.15262238702567363	0.0283586604778856
KNG1	GC	0.5023988291863295	0.0
CCL13	SLAMF1	0.2565665222154647	0.0283586604778856
HBA1	MBL2	0.28551215051791423	8.024779115700653E-5
CD244	TGFB1	0.5879180773146766	0.0
IL17C	IL10RA	0.15931300464356848	0.0
CFH	PLAT	0.2166437474068278	0.0
FASN	PGF	0.37954216715387823	0.0
IL5	LIF	0.0973039968380111	0.0283586604778856
APOA4	AZGP1	0.3422305278989558	0.0
IL7	FGF5	0.2363959356092544	1.4096222855641827E-8
KNG1	C2	0.44667244083498514	1.0023796854330413E-5
NRTN	IL20RA	0.14190281730676807	6.052689173845494E-4
ABCF1	IGHG2	0.27933287023370434	0.0283586604778856
KLK11	TNFRSF1A	0.32245719845278137	0.0
SERPINA1	RBP4	0.33050642621388526	1.432542973134332E-9
GDNF	PLAUR	0.3293408000994426	0.0
TNFRSF1A	CSF1	0.5302276757943933	0.0
IL12B	TNFRSF9	0.40250119153470826	0.0
HPR	IGHG3	0.30173653216551166	0.004285196681163228
GC	KNG1	0.5022724108456206	0.0
TNFSF10	PLAUR	0.2862723412091	0.0
CXCL11	CXCL10	0.47858848806536575	0.0
FBLN1	TTR	0.32755271890123927	6.052689173845494E-4
APOL1	HPR	0.6644491369022992	0.0
AGT	MBL2	0.31789639551868387	8.024779115700653E-5
APOH	AMBP	0.49469806317106263	0.0
NT-pro-BNP	SPON1	0.2076841822053225	6.052689173845494E-4
KNG1	CLU	0.4597534148072485	1.4096222855641827E-8
ERVMER34-1	SERPIND1	0.47907913626152787	0.0283586604778856
ERVMER34-1	SERPINF2	0.4713662333173122	0.0
IL10RB	TGFA	0.39567865460995205	0.0
KLK6	TNFSF12	0.11681740949824827	0.004285196681163228
PGF	KLK6	0.24599891491205256	0.0
GSN	FBLN1	0.3355077035283989	0.0
TTR	FBLN1	0.33142201442751895	8.024779115700653E-5
LIFR	CCL28	0.33628513002500776	0.0
APOH	C3	0.43852087964917097	6.052689173845494E-4
LIFR	CCL25	0.2860361998979066	0.0283586604778856
F13A1	KNG1	0.4144206920440972	6.052689173845494E-4
CTSD	FST	0.23385805436733048	0.004285196681163228
CCL8	TNFSF11	0.12546543536147073	6.052689173845494E-4
ESM1	PGF	0.25216524380725536	0.0
ERVMER34-1	SERPINA7	0.4337198290810129	0.0
ERVMER34-1	SERPINA3	0.4942011982375604	0.0283586604778856
PLAUR	CCL11	0.273850352263563	0.0
PLAUR	CCL13	0.2802464996589116	8.024779115700653E-5
CDCP1	PLAUR	0.28034047457651556	0.0
AZGP1	SERPINF1	0.3479252269546672	6.052689173845494E-4
CTSD	PLAT	0.30406350468938687	0.0
C8A	PLG	0.41434753048862905	0.004285196681163228
AZGP1	SERPING1	0.3412224793169743	1.3248157415546302E-7
PGLYRP2	APOA1	0.370238726665906	1.3248157415546302E-7
IL7	GDNF	0.24059903656091872	8.024779115700653E-5
LPA	MBL2	0.28483767965830314	0.0
TEK	CTSD	0.21693060248376872	0.0
HBE1	IGHG3	0.3120148164194687	0.004285196681163228
HPR	SHBG	0.3167367960122561	1.3248157415546302E-7
APOA2	APOL1	0.3792502119962398	1.3248157415546302E-7
CXCL11	CD244	0.2751287899681556	0.004285196681163228
APOD	SERPINF1	0.301626456320158	6.052689173845494E-4
HBE1	IGHA2	0.27561999802981707	1.0023796854330413E-5
BDNF	CX3CL1	0.096199305477762	6.052689173845494E-4
VEGFA	CSTB	0.3985090138513219	0.0
KNG1	HRG	0.3848559777862821	0.0
VEGFA	KLK11	0.32033299633766726	6.052689173845494E-4
PRAP1	IL27	0.3338594846887058	0.0
MMP10	PRAP1	0.2233003407234129	6.052689173845494E-4
CD40LG	EGF	1.1816614634318443	0.0
IL10RB	CST5	0.26273837991089755	0.0
SERPINC1	GPX3	0.3831243697922936	1.1835311908292567E-6
FLT3LG	IL10RB	0.3043457176623496	0.0
CCL2	CCL11	0.1609519268398082	1.1835311908292567E-6
CSTB	MPO	0.27809996826921035	0.004285196681163228
CSTB	IL1R1	0.2921457359923684	1.3248157415546302E-7
SERPINA7	PSPHP1	0.4269818208717791	0.0
AHSG	SERPINF1	0.3067946549043243	0.0283586604778856
C7	FN1	0.29949336329948534	6.052689173845494E-4
CLEC3B	GPX3	0.3882375816873248	0.0
SLAMF1	LIFR	0.3197156523752653	0.0
OLR1	PRAP1	0.33092813582376324	0.0
AHSG	SERPINA7	0.35816527009593363	0.0
APOA2	APOA1	0.36707557683083114	0.0
IGHG2	SERPINA3	0.3156127150687252	1.3609158244776154E-10
CFH	VTN	0.4878944111063305	0.0
CFI	PLG	0.44561538272525547	6.052689173845494E-4
CD244	PLAUR	0.2834076721074812	0.004285196681163228
IL20	PTX3	0.08665368180569491	1.3248157415546302E-7
APOA2	APOC1	0.4483005539217922	0.0
NT-pro-BNP	GH1	0.13617076835682124	1.432542973134332E-9
SAA4	C6	0.3991421396199856	0.0
VEGFA	TEK	0.2632110453389742	1.0023796854330413E-5
KNG1	C4BPA	0.47045270357733887	1.4096222855641827E-8
GDF15	IL6	0.3356982794945198	0.0
OSM	OLR1	0.29732114673453475	0.0
IL13	PTX3	0.09765407627214394	6.052689173845494E-4
F2R	SIRT2	0.6466682911402786	0.0
TNFSF10	TGFA	0.29296244020697854	1.432542973134332E-11
GDNF	IL7	0.24029031813793017	8.024779115700653E-5
IL7	PF4	0.41377624950277814	0.0
CFH	SHBG	0.36516984251828577	0.004285196681163228
APOA2	LPA	0.31130821318667423	0.004285196681163228
TGFA	GDNF	0.3606224996922271	0.0
APOB	AFM	0.37464112999611715	0.0283586604778856
TTR	PF4	0.3117136139048346	0.004285196681163228
PRAP1	MMP10	0.2233488958964705	6.052689173845494E-4
CXCL10	CCL4L1	0.29834547990749677	0.0
PRAP1	MMP12	0.29947935481830157	1.432542973134332E-11
SAA4	CFB	0.3864426371936064	0.004285196681163228
PSPHP1	ERVMER34-1	0.4806850074572265	0.0283586604778856
SIRT2	ITGB1BP2	0.7589242407093214	0.0
IL7	CXCL5	0.40537311138325727	8.024779115700653E-5
C7	HBE1	0.32899863356134296	0.0
CHI3L1	KITLG	0.17139050044387924	6.052689173845494E-4
PLAT	IL6	0.26474157897772005	0.0
CPN2	C2	0.479616407796797	0.004285196681163228
A1BG	ERVMER34-1	0.47700489427079645	1.432542973134332E-11
EGF	HSPB1	0.8262126728134056	0.0
TGFA	IL10	0.3682067896204692	0.0
CD40LG	HSPB1	0.8573219898954597	0.0
IGHG3	TTR	0.28580033904291774	1.0023796854330413E-5
CPN2	GC	0.44898514703026454	0.0
CCL23	IL10RB	0.2869276046980791	1.4096222855641827E-8
MMP12	CD40	0.20491881962653521	0.004285196681163228
C4BPA	SERPIND1	0.49742456354584375	1.432542973134332E-9
MMP10	AGER	0.1738888816765277	1.1835311908292567E-6
SAA4	C8A	0.3898385019772861	1.0023796854330413E-5
TGFA	CCL11	0.27979593585830764	1.4096222855641827E-8
TGFA	CCL13	0.25949348544402645	8.024779115700653E-5
APOC1	C7	0.32041610220698474	0.0283586604778856
CCL2	PGF	0.2853529896923816	0.0
C1QB	AHSG	0.3297986350409983	0.004285196681163228
CCL25	IL10RB	0.2826877455186874	0.004285196681163228
TGFA	CCL28	0.345053436134587	0.0
AGRP	CSF1	0.19777407480774145	1.4096222855641827E-8
TGFA	CCL23	0.28255306938332503	0.0
TGFA	CCL25	0.2643883317985112	6.052689173845494E-4
KLK6	FASN	0.2643454877370638	0.004285196681163228
CCL7	CSTB	0.2339002229747904	0.0
C7	HBD	0.36222534091338016	0.0
C4BPA	SERPINA6	0.4523303273663674	0.0
XPNPEP2	CXCL16	0.10813257273522527	0.004285196681163228
TNFRSF9	CD5	0.45582000960954067	0.0
STAMBP	CXCL5	0.5193627932081705	1.4096222855641827E-8
IL15RA	IFNG	0.20332281156453305	6.052689173845494E-4
IGHA2	SHBG	0.3034010975199119	0.0283586604778856
IL10RB	PLAUR	0.3435627233857093	0.0
PLG	SERPIND1	0.4845138950088995	0.0
SLC4A1	APOC1	0.3006640138588557	0.0283586604778856
CLU	KNG1	0.4591063858771618	1.1835311908292567E-6
C5	C2	0.5017853570719565	6.052689173845494E-4
C5	C6	0.4503399561824792	1.0023796854330413E-5
PLG	SERPINF2	0.4495161188572503	1.432542973134332E-11
SHBG	VTN	0.3167639829439159	6.052689173845494E-4
CCL13	DNER	0.22538048836482827	0.0283586604778856
PTX3	IL2	0.08307826172023217	1.4096222855641827E-8
PTX3	IL4	0.0889739812915696	6.052689173845494E-4
LIF	IL17A	0.13874404932882092	0.0283586604778856
FGF23	ADM	0.2785787696091046	0.0283586604778856
MMP1	F2R	0.3557127810035096	1.4096222855641827E-8
CTSD	TEK	0.21697455173677488	0.0
VTN	THRB	0.4492413410474088	0.0283586604778856
FGA	FN1	0.4815910422713464	0.0
GAL	KITLG	0.12739907458749913	0.0
HSPB1	EGF	0.8253335041896506	0.0
TEK	SPON1	0.23349989219115713	1.432542973134332E-9
CXCL6	SIRT2	0.43039741028079886	0.004285196681163228
CD274	EGF	0.8991624423384856	0.0
APOA4	APOA1	0.3025984786667918	8.024779115700653E-5
IGHA2	JCHAIN	0.28319331283687943	1.4096222855641827E-8
VTN	RBP4	0.34755680257486865	1.0023796854330413E-5
Total-IGHG	LPA	0.2951896087210974	6.052689173845494E-4
CSTB	FABP4	0.3590575024539918	0.0
FGA	FGG	1.0385462120876032	0.0
JCHAIN	HPR	0.2668768775624448	0.0283586604778856
IL15RA	TGFA	0.35635690509925166	0.0
CD5L	HPR	0.30235698023525504	1.3248157415546302E-7
HGF	OLR1	0.3082485703052024	0.0
CD244	CXCL11	0.27483528425352666	0.004285196681163228
HGF	IL1RL1	0.1942206216438804	8.024779115700653E-5
PLG	C4BPA	0.4553106362392032	8.024779115700653E-5
THBD	TEK	0.21482983899702338	1.1835311908292567E-6
LIF	IL2RB	0.11707853675187574	1.0023796854330413E-5
NGF	CCL3	0.21527462053047827	1.3609158244776154E-10
IL2	PDGFB	0.13864289400448795	0.0
AZGP1	TNFRSF1A	0.18398835520434823	6.052689173845494E-4
CXCL5	IL7	0.40526480042019086	1.1835311908292567E-6
PLAT	HGF	0.2866428120702181	0.0
PLAT	TNFSF12	0.13780905107420244	6.052689173845494E-4
CPN2	JCHAIN	0.3127377344876254	1.3248157415546302E-7
SIRT2	CXCL6	0.4306715733443195	0.004285196681163228
SIRT2	CXCL1	0.7256006562941021	0.0283586604778856
CCL25	TNFSF12	0.27854140338291994	0.004285196681163228
IL16	TNFRSF1A	0.33459224243168223	6.052689173845494E-4
TNFRSF9	CXCL9	0.3086337074308876	0.0
PECAM1	CSTB	0.3001209977950437	0.0283586604778856
MMP3	IL1RL1	0.20929062429685535	0.0
SERPINC1	ALB	0.37856183395245285	1.3609158244776154E-10
FGF23	TF	0.14099367197515647	0.0283586604778856
TNFRSF1A	HGF	0.39916946706537576	0.0
ADA	NTF3	0.2652286931448985	6.052689173845494E-4
MMP7	TNFRSF11B	0.3702927566150802	0.0
TNFSF12	LIFR	0.31086003328315615	0.0
CCL7	CLEC3B	0.16736993201505387	0.004285196681163228
HBA1	PF4	0.29746391145178575	6.052689173845494E-4
CCL3	CXCL9	0.27456601770398015	0.0
CCL3	CXCL8	0.25829650833222073	6.052689173845494E-4
HGF	GDF15	0.38729117101441335	0.0
IL6	DNER	0.18237973434600332	1.1835311908292567E-6
CXCL5	CXCL1	0.5769168302965237	1.0023796854330413E-5
ITIH2	A1BG	0.44264217333996586	8.024779115700653E-5
CD274	CD40LG	0.9178592875239054	0.0
C4BPA	CPN2	0.4643243009066685	1.3609158244776154E-10
SELENOP	RBP4	0.3363662711422463	0.0283586604778856
IL20RA	SLAMF1	0.154392676696165	8.024779115700653E-5
CCL7	AGER	0.1376480356861567	0.0283586604778856
IL27	CSF1	0.34353780521633986	0.0
APOC2	MBL2	0.31093764763615717	1.432542973134332E-11
IGHA1	SLAMF1	0.19091249572811098	0.0
CCL4L1	CXCL10	0.29897604624851687	0.0
CCL4L1	CXCL11	0.28158200857251847	0.0
Total-IGHG	SERPING1	0.31464500919677385	1.432542973134332E-11
SERPINF1	GPX3	0.2997522421883165	0.0
TSLP	ARTN	0.08263684288647928	0.0
MMP12	PRAP1	0.3022050597211814	1.3609158244776154E-10
IL6	PSPHP1	0.22803908446016585	0.0
APOA4	CLU	0.3192476588736693	1.0023796854330413E-5
CD5L	A1BG	0.32261718711542814	0.0283586604778856
RNASE3	OLR1	0.4018516621062871	0.0
PGF	PAPPA	0.1977946401290259	0.0
MB	PGF	0.2460447006862453	0.0
CPN2	APOA2	0.34135031724590587	1.3248157415546302E-7
IL10RB	LIFR	0.33780246754928356	1.432542973134332E-9
VTN	SERPINF1	0.3852546991174823	0.0
VTN	SERPINF2	0.46284077528858664	0.0
SULT1A1	STAMBP	0.7787211131213678	0.0
CLU	ITIH2	0.4932024439488064	0.0
PTX3	OSM	0.10619959837329628	1.1835311908292567E-6
JCHAIN	CD5L	0.6963226906957101	0.0
VTN	SERPIND1	0.5242838705849919	0.0
THRB	ERVMER34-1	0.5251398949718004	0.0
IL17C	TGFA	0.23422308880358025	1.432542973134332E-9
TNFRSF11B	TNFRSF1B	0.3825651665222906	0.0283586604778856
SERPIND1	PLG	0.48500156180903764	0.0
PLAT	FST	0.23030792123346344	1.0023796854330413E-5
CFI	LEP	0.23709704309124954	1.1835311908292567E-6
CD5L	FN1	0.29244960357818545	1.3609158244776154E-10
CCL25	CCL11	0.25299414777431245	1.432542973134332E-9
