mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-92a-3p,NM_001034836,RDM1,24,42,1.0,-22.4,1,3.566375e-05,0.368,0.54329775,0.156354978829,-6.08354497639,16,18,12,5UTR,,0,0
hsa-miR-92a-3p,NM_003776,MRPL40,225,245,1.0,-23.1,0,1.601293e-05,0.368,-0.02898259425,-0.121982575025,-10.3718616577,16,20,12,5UTR,,0,0
hsa-miR-92a-3p,XM_005261793,KIAA1671,16,41,1.0,-24.8,1,0.0001337909,0.441,0.0,0.0,-5.03583130569,19,25,8,5UTR,MIRT049231,0,0
hsa-miR-92a-3p,NM_006860,IFT27,5,24,1.0,-24.8,0,4.275549e-05,0.321,-0.52558994,-0.162012475,-10.8666264488,16,19,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001177701,IFT27,5,24,1.0,-24.8,0,4.275549e-05,0.321,-0.52558994,-0.162012475,-10.8666264488,16,19,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001207062,C22orf23,20,40,1.0,-24.5,0,5.566474e-06,0.382,-0.264738514286,-0.0733238235227,-9.57236374939,17,20,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001199580,SUN2,23,50,1.0,-25.8,0,2.558743e-05,0.397,1.530021745,1.09441836856,-6.39340103047,19,27,12,5UTR,,0,0
hsa-miR-92a-3p,XM_017028807,ATF4,3243,3262,1.0,-25.2,0,2.274518e-07,0.426,0.0,0.0,-11.1517997822,16,19,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001288978,XRCC6,202,239,1.0,-22.7,0,0.01843207,0.515,2.60838335,0.5090812725,-5.48126098107,19,37,6,5UTR,,0,0
hsa-miR-92a-3p,NM_014509,SERHL2,146,163,1.0,-23.2,0,0.01270942,0.382,-0.513504777778,-0.217835422875,-5.48126098107,15,17,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001284334,SERHL2,146,163,1.0,-23.2,0,0.001438604,0.426,-0.513504777778,-0.121974727875,-5.48126098107,15,17,9,5UTR,,0,0
hsa-miR-92a-3p,XM_011530242,PPARA,23,53,1.0,-21.8,0,0.03063779,0.5,0.0,0.0,-9.54656246864,17,30,9,5UTR,,0,0
hsa-miR-92a-3p,NM_014838,ZBED4,126,148,1.0,-27.5,0,4.435777e-05,0.338,-0.4218347125,-0.27495285875,-8.82806429067,19,22,10,5UTR,,0,0
hsa-miR-92a-3p,XM_005244771,HES4,832,883,1.0,-28.8,1,0.0001489826,0.324,0.0,0.0,-4.95700071937,19,22,17,5UTR,,0,0
hsa-miR-92a-3p,NM_001282538,GNB1,275,294,1.0,-26.5,0,5.164949e-06,0.382,3.763377,2.22141157412,-8.91506664607,16,19,7,5UTR,,0,0
hsa-miR-92a-3p,NM_002074,GNB1,275,294,1.0,-26.5,0,5.164949e-06,0.382,3.763377,2.22141157412,-8.91506664607,16,19,7,5UTR,,0,0
hsa-miR-92a-3p,XM_005244774,PRDM16,413,434,1.0,-28.7,0,6.030859e-05,0.485,0.0,0.0,-12.9333593582,17,21,14,5UTR,,1,0
hsa-miR-92a-3p,NM_005026,PIK3CD,81,102,1.0,-23.9,0,0.001063038,0.485,1.06662276154,0.37404026625,-7.24998975393,17,21,7,5UTR,MIRT760627,0,0
hsa-miR-92a-3p,NM_001316975,LZIC,197,216,1.0,-19.9,0,0.000114172,0.529,0.431056096667,0.580733900375,-10.1025669329,15,19,6,5UTR,,0,0
hsa-miR-92a-3p,NM_022787,NMNAT1,63,81,1.0,-23.5,0,1.639547e-05,0.353,-0.0908683642857,0.0258334725,-14.7219893017,15,18,8,5UTR,,0,0
hsa-miR-92a-3p,NM_001297779,NMNAT1,63,81,1.0,-23.5,0,1.639547e-05,0.353,-0.0908683642857,0.0258334725,-14.7219893017,15,18,8,5UTR,,0,0
hsa-miR-92a-3p,NM_014874,MFN2,284,302,1.0,-25.1,0,0.0003063776,0.397,1.80171955833,0.386157741625,-16.4903741189,16,18,14,5UTR,MIRT049714,0,0
hsa-miR-92a-3p,NM_001127660,MFN2,284,312,1.0,-25.9,0,0.001059882,0.397,1.80171955833,1.91046034162,-8.30603545648,20,28,9,5UTR,MIRT049714,0,0
hsa-miR-92a-3p,XM_011541458,PRAMEF13,155,183,1.0,-20.0,0,0.0268052,0.574,0.0,0.0,-9.57236374939,14,17,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001135247,MFAP2,25,47,1.0,-23.2,0,0.007326028,0.5,1.40868622,1.28169967292,-8.82806429067,19,22,7,5UTR,,0,0
hsa-miR-92a-3p,NM_001141974,ATP13A2,197,219,1.0,-27.4,0,3.238272e-07,0.206,0.315491923077,0.1366805875,-10.0937920368,18,22,8,5UTR,,0,0
hsa-miR-92a-3p,NM_001141973,ATP13A2,197,219,1.0,-27.4,0,3.238272e-07,0.206,0.315491923077,0.1366805875,-10.0937920368,18,22,8,5UTR,,0,0
hsa-miR-92a-3p,NM_022089,ATP13A2,197,219,1.0,-27.4,0,3.238272e-07,0.206,0.315491923077,0.1366805875,-10.0937920368,18,22,8,5UTR,,0,0
hsa-miR-92a-3p,NM_003760,EIF4G3,157,170,1.0,-19.4,0,9.589648e-06,0.412,2.595724625,2.259798449,-9.88456478111,12,13,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001198803,EIF4G3,283,325,1.0,-19.7,0,9.589648e-06,0.412,2.00092375,1.2714935775,-9.88456478111,12,14,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001039802,CDC42,137,155,1.0,-25.3,1,6.282935e-07,0.368,-0.00306288888889,0.40367489625,-12.6407893122,17,18,17,5UTR,,1,0
hsa-miR-92a-3p,NM_001251984,RCAN3,283,352,1.0,-23.4,1,0.01233967,0.353,3.66084105882,4.54600807138,-3.79332483736,21,69,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001251983,RCAN3,424,493,1.0,-23.4,1,0.01233967,0.353,3.66084105882,4.54600807138,-3.79332483736,21,69,10,5UTR,,0,0
hsa-miR-92a-3p,XM_011541057,WDTC1,96,120,1.0,-27.1,1,0.001930662,0.485,0.0,0.0,-4.02637391766,18,24,14,5UTR,,0,0
hsa-miR-92a-3p,NM_002713,PPP1R8,219,237,1.0,-26.4,0,1.205665e-05,0.368,1.62581822222,0.813170668125,-12.8933657782,16,18,12,5UTR,,0,0
hsa-miR-92a-3p,NM_138558,PPP1R8,219,237,1.0,-26.4,0,1.205665e-05,0.368,1.62581822222,0.813170668125,-12.8933657782,16,18,12,5UTR,,0,0
hsa-miR-92a-3p,XM_011545421,MS4A18,46,95,1.0,-24.9,0,1.402097e-05,0.426,0.0,0.0,-11.0902490035,16,21,8,5UTR,,0,0
hsa-miR-92a-3p,XM_017018229,BEST1,109,148,1.0,-22.9,1,9.336474e-05,0.456,0.0,0.0,-6.1995071877,19,39,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001282450,ESRRA,12,34,1.0,-24.4,0,0.0005392354,0.381,0.556178681667,0.61864953725,-11.1160502843,16,22,6,5UTR,,0,0
hsa-miR-92a-3p,NM_005609,PYGM,80,112,1.0,-23.2,1,0.007112227,0.412,0.205808190476,0.36207573,-5.19004979968,18,32,7,5UTR,,0,0
hsa-miR-92a-3p,NM_182710,KAT5,234,255,1.0,-22.5,1,0.0002458641,0.353,2.18433281818,1.7762513235,-11.3982828439,18,21,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001206833,KAT5,234,255,1.0,-22.5,1,0.0002458641,0.353,2.18433281818,1.7762513235,-11.3982828439,18,21,12,5UTR,,0,0
hsa-miR-92a-3p,NM_006388,KAT5,234,255,1.0,-22.5,1,0.0007103471,0.324,2.18433281818,2.045164886,-11.3982828439,18,21,12,5UTR,,0,0
hsa-miR-92a-3p,NM_182709,KAT5,234,255,1.0,-22.5,1,0.0007103471,0.324,2.18433281818,2.045164886,-11.3982828439,18,21,12,5UTR,,0,0
hsa-miR-92a-3p,NM_206873,PPP1CA,46,83,1.0,-24.1,0,5.083671e-05,0.221,1.05766543,1.87167891389,-6.50068725424,18,37,8,5UTR,,0,0
hsa-miR-92a-3p,NM_002708,PPP1CA,46,83,1.0,-24.1,0,5.083671e-05,0.221,1.05766543,1.87167891389,-6.50068725424,18,37,8,5UTR,,0,0
hsa-miR-92a-3p,NM_001008709,PPP1CA,46,83,1.0,-24.1,0,5.083671e-05,0.221,1.05766543,1.87167891389,-6.50068725424,18,37,8,5UTR,,0,0
hsa-miR-92a-3p,NM_001293291,MYEOV,233,270,1.0,-28.8,0,4.22134e-08,0.309,0.0958887692308,-0.2507922675,-8.81343632025,17,20,12,5UTR,,0,0
hsa-miR-92a-3p,NM_138768,MYEOV,233,270,1.0,-28.8,0,4.22134e-08,0.309,0.0958887692308,-0.2507922675,-8.81343632025,17,20,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001293296,MYEOV,233,270,1.0,-28.8,0,4.22134e-08,0.309,0.0958887692308,-0.2507922675,-8.81343632025,17,20,12,5UTR,,0,0
hsa-miR-92a-3p,XM_006724934,LOC102724770,21,39,1.0,-21.5,0,0.0008642825,0.265,0.0,0.0,-13.6655996435,16,18,13,5UTR,,0,0
hsa-miR-92a-3p,NM_001256944,CLCN4,154,172,1.0,-21.9,0,0.0001350105,0.412,0.0638346888889,0.01195103125,-10.5967930635,15,18,6,5UTR,,0,0
hsa-miR-92a-3p,XM_017029316,TCEANC,180,198,1.0,-22.8,1,0.0002287413,0.412,0.0,0.0,-12.6407893122,17,18,17,5UTR,,0,0
hsa-miR-92a-3p,NM_005278,GPM6B,332,361,1.0,-20.0,1,0.08355847,0.544,2.92556309091,3.166402665,-6.54929019714,18,29,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001001995,GPM6B,332,361,1.0,-20.0,1,0.08355847,0.544,2.92556309091,3.166402665,-6.54929019714,18,29,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001001996,GPM6B,332,361,1.0,-20.0,1,0.08355847,0.544,2.92556309091,3.166402665,-6.54929019714,18,29,11,5UTR,,0,0
hsa-miR-92a-3p,NM_002063,GLRA2,213,228,1.0,-20.5,0,0.02228337,0.5,2.983239,2.788469325,-20.4570482491,14,15,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001118886,GLRA2,213,228,1.0,-20.5,0,0.02228337,0.5,2.983239,2.788469325,-20.4570482491,14,15,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001171942,GLRA2,213,239,1.0,-20.9,0,0.0003651,0.618,3.17562936,2.6615352125,-9.54656246864,18,26,11,5UTR,,0,0
hsa-miR-92a-3p,NM_002893,RBBP7,89,108,1.0,-24.7,0,4.675543e-05,0.353,2.38027381818,1.91603575625,-10.567968198,17,19,13,5UTR,MIRT049160,0,0
hsa-miR-92a-3p,NM_021242,MID1IP1,1637,1669,1.0,-28.2,0,1.108602e-08,0.294,0.78222808,1.6172599985,-12.8933657782,15,17,15,5UTR,,0,0
hsa-miR-92a-3p,NM_001321231,HDAC6,442,459,1.0,-27.7,0,1.594858e-08,0.324,0.58890691,0.24358863,-14.4370523131,16,17,16,5UTR,,0,0
hsa-miR-92a-3p,NM_014138,FAM156A,85,103,1.0,-22.5,0,1.25994e-06,0.471,-0.116346475,-0.32290690625,-12.8933657782,15,18,11,5UTR,,0,0
hsa-miR-92a-3p,XM_006724587,FAM156A,388,406,1.0,-22.5,0,1.24657e-08,0.471,0.0,0.0,-12.8933657782,15,18,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001017931,PAGE3,254,285,1.0,-22.4,0,0.004035907,0.426,-0.12386325,0.157233485875,-9.54656246864,14,17,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001171252,PAGE3,254,285,1.0,-22.4,0,0.0104875,0.426,-0.12386325,0.157233485875,-9.54656246864,14,17,12,5UTR,,0,0
hsa-miR-92a-3p,NM_007250,KLF8,868,888,1.0,-23.5,1,9.423093e-07,0.368,0.791457642857,0.48524444275,-4.95700071937,17,20,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001159296,KLF8,456,476,1.0,-23.5,1,9.423093e-07,0.368,0.791457642857,0.48524444275,-4.95700071937,17,20,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001324099,KLF8,66,86,1.0,-23.5,1,9.423093e-07,0.368,0.791457642857,0.48524444275,-4.95700071937,17,20,14,5UTR,,0,0
hsa-miR-92a-3p,XM_017029315,SPIN3,580,608,1.0,-23.8,0,0.0002696044,0.382,0.0,0.0,-6.50068725424,16,28,9,5UTR,,0,0
hsa-miR-92a-3p,NM_004429,EFNB1,604,628,1.0,-21.7,0,0.001284755,0.294,0.520994454545,0.856865789125,-9.32546172965,17,24,7,5UTR,MIRT048918,0,0
hsa-miR-92a-3p,NM_001003811,TEX11,143,161,1.0,-25.3,1,2.357145e-06,0.412,-0.0220155555556,0.20523059,-12.6407893122,17,18,17,5UTR,,0,0
hsa-miR-92a-3p,XM_006724716,GCNA,50,69,1.0,-19.5,1,0.002316996,0.412,0.0,0.0,-5.92549935993,15,19,12,5UTR,,0,0
hsa-miR-92a-3p,XM_017029475,NHSL2,1927,1954,1.0,-23.1,0,5.228791e-07,0.456,0.0,0.0,-5.48126098107,19,27,10,5UTR,,0,0
hsa-miR-92a-3p,XM_017029476,NHSL2,18,38,1.0,-23.1,1,2.201078e-05,0.478,0.0,0.0,-6.76234892161,18,20,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001146256,ZDHHC15,76,99,1.0,-24.7,1,0.00285666,0.471,0.8420169,0.98315471,-5.22670505887,19,23,9,5UTR,,0,0
hsa-miR-92a-3p,NM_144969,ZDHHC15,76,99,1.0,-24.7,1,0.00285666,0.471,0.8420169,0.98315471,-5.22670505887,19,23,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001320801,ORMDL3,1068,1088,1.0,-25.3,0,5.218241e-06,0.412,0.376355194737,0.56953401375,-9.54656246864,17,20,8,5UTR,,0,0
hsa-miR-92a-3p,XM_005257083,WIPF2,155,175,1.0,-24.8,0,6.232398e-07,0.456,0.0,0.0,-12.9472122977,16,20,12,5UTR,MIRT049127,0,0
hsa-miR-92a-3p,NM_001301716,CCR7,175,196,1.0,-26.8,0,3.824747e-06,0.412,-0.51709506875,-0.05161246875,-10.6197244291,18,21,11,5UTR,,0,0
hsa-miR-92a-3p,NM_015515,KRT23,237,268,1.0,-22.1,0,0.005954632,0.441,0.780111545455,0.532054185,-15.7181402536,16,31,7,5UTR,,0,0
hsa-miR-92a-3p,NM_001282433,KRT23,237,268,1.0,-22.1,0,0.005994357,0.441,0.780111545455,0.532054185,-15.7181402536,16,31,7,5UTR,,0,0
hsa-miR-92a-3p,XM_011524794,KRT35,849,896,1.0,-22.5,0,1.042492e-05,0.515,0.0,0.0,-9.54656246864,16,47,8,5UTR,,0,0
hsa-miR-92a-3p,NM_000413,HSD17B1,309,328,1.0,-27.9,0,9.135378e-07,0.294,0.0772459875,0.18423774625,-6.73373633455,18,19,18,5UTR,,0,0
hsa-miR-92a-3p,NM_001258396,CCDC103,83,116,1.0,-26.8,0,0.0001095755,0.353,0.11766908,-0.0743778,-12.6691426768,16,22,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001145148,CRHR1,23,39,1.0,-23.3,0,2.556927e-07,0.206,0.3340588,0.0168143084615,-14.473874559,15,16,15,5UTR,,0,0
hsa-miR-92a-3p,NM_001145147,CRHR1,23,39,1.0,-23.3,0,2.556927e-07,0.206,0.3340588,0.0168143084615,-14.473874559,15,16,15,5UTR,,0,0
hsa-miR-92a-3p,NM_148887,MRPL10,75,97,1.0,-26.9,1,4.324622e-05,0.338,0.176955786,-0.2071261115,-10.3422013115,18,22,10,5UTR,,0,0
hsa-miR-92a-3p,NM_006807,CBX1,357,370,1.0,-21.1,0,2.292152e-06,0.397,1.01432302222,1.02422717125,-14.1590935244,12,13,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001018137,NME2,140,157,1.0,-19.7,0,0.000803814,0.529,-0.7620322775,-0.2945477935,-17.967084857,14,17,8,5UTR,,0,0
hsa-miR-92a-3p,NM_001085430,C17orf67,83,100,1.0,-22.1,0,1.004043e-06,0.338,-0.583504425,-0.453980396875,-11.3232980838,15,17,13,5UTR,,0,0
hsa-miR-92a-3p,NM_001320987,TRIM37,360,378,1.0,-20.7,0,0.0003275233,0.294,0.358996442857,0.45383766875,-12.0932464781,16,18,13,5UTR,,0,0
hsa-miR-92a-3p,NM_015294,TRIM37,360,378,1.0,-20.7,0,0.0003275233,0.294,0.358996442857,0.45383766875,-12.0932464781,16,18,13,5UTR,,0,0
hsa-miR-92a-3p,NM_199340,LRRC37A3,625,644,1.0,-25.6,0,0.0007884022,0.471,0.2151842,0.34813307875,-14.1590935244,14,19,6,5UTR,,0,0
hsa-miR-92a-3p,NM_153038,CCDC140,10,30,1.0,-21.9,0,0.002704304,0.508,-0.360215777778,-0.177703475,-10.7152809446,16,20,13,5UTR,,0,0
hsa-miR-92a-3p,NM_016289,CAB39,61,106,1.0,-26.4,0,2.444407e-06,0.25,0.367159692857,0.620018457625,-8.05822672855,16,20,11,5UTR,,0,0
hsa-miR-92a-3p,NM_030803,ATG16L1,236,259,1.0,-23.7,0,0.001841979,0.309,0.434904513636,1.1348203125,-6.51454019368,17,23,9,5UTR,MIRT049399,0,0
hsa-miR-92a-3p,NM_017974,ATG16L1,236,259,1.0,-23.7,0,0.001841979,0.309,0.434904513636,1.1348203125,-6.51454019368,17,23,9,5UTR,MIRT049399,0,0
hsa-miR-92a-3p,NM_198890,ATG16L1,236,259,1.0,-23.7,0,0.001841979,0.309,0.434904513636,1.1348203125,-6.51454019368,17,23,9,5UTR,MIRT049399,0,0
hsa-miR-92a-3p,NM_005737,ARL4C,350,381,1.0,-28.3,0,2.526588e-07,0.118,-0.2579273,0.24059509025,-10.0943925836,17,22,8,5UTR,,0,0
hsa-miR-92a-3p,NM_001077525,MTMR14,84,112,1.0,-22.2,0,2.037836e-06,0.338,-0.100920365217,0.660415736625,-6.96959672116,20,28,8,5UTR,MIRT049480,0,0
hsa-miR-92a-3p,NM_001077526,MTMR14,84,112,1.0,-22.2,0,2.037836e-06,0.338,-0.100920365217,0.660415736625,-6.96959672116,20,28,8,5UTR,MIRT049480,0,0
hsa-miR-92a-3p,NM_022485,MTMR14,84,112,1.0,-22.2,0,2.037836e-06,0.338,-0.100920365217,0.660415736625,-6.96959672116,20,28,8,5UTR,MIRT049480,0,0
hsa-miR-92a-3p,NM_001301790,METTL6,10,37,1.0,-24.4,0,3.395033e-06,0.394,-0.391,-0.08255,-8.25903545971,16,20,10,5UTR,,0,0
hsa-miR-92a-3p,NM_152396,METTL6,10,37,1.0,-24.4,0,3.395033e-06,0.394,-0.391,-0.08255,-8.25903545971,16,20,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001319051,GALNT15,7,25,1.0,-24.1,0,7.99806e-05,0.426,0.0,0.0,-14.7219893017,15,18,9,5UTR,,0,0
hsa-miR-92a-3p,NM_052953,LRRC3B,391,432,1.0,-24.9,0,7.770526e-07,0.397,2.28843842857,0.9167564085,-7.74319372257,16,21,7,5UTR,,0,0
hsa-miR-92a-3p,XM_017005759,ZCWPW2,1274,1304,1.0,-26.5,1,0.002382743,0.529,0.0,0.0,-3.79332483736,21,30,9,5UTR,,0,0
hsa-miR-92a-3p,XM_011533770,VILL,120,142,1.0,-25.5,1,0.0352369,0.485,0.0,0.0,-8.55010550196,16,22,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001319201,S100A8,106,141,1.0,-22.0,0,0.001170622,0.412,-0.0672360105263,0.6451634,-6.51454019368,15,24,10,5UTR,,0,0
hsa-miR-92a-3p,NM_183001,SHC1,19,35,1.0,-22.7,0,3.813236e-07,0.359,1.4179391125,1.88261773446,-11.3232980838,14,16,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001130040,SHC1,19,35,1.0,-22.7,0,3.813236e-07,0.359,1.4179391125,1.88261773446,-11.3232980838,14,16,10,5UTR,,0,0
hsa-miR-92a-3p,NM_018845,SLC50A1,22,42,1.0,-23.7,1,9.099111e-05,0.221,-0.202776471429,-0.103389696667,-9.28555506221,18,20,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001122839,SLC50A1,22,42,1.0,-23.7,1,9.099111e-05,0.221,-0.202776471429,-0.103389696667,-9.28555506221,18,20,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001122837,SLC50A1,22,42,1.0,-23.7,1,9.099111e-05,0.221,-0.202776471429,-0.103389696667,-9.28555506221,18,20,11,5UTR,,0,0
hsa-miR-92a-3p,NM_001287586,SLC50A1,22,42,1.0,-23.7,1,9.099111e-05,0.221,-0.202776471429,-0.103389696667,-9.28555506221,18,20,11,5UTR,,0,0
hsa-miR-92a-3p,XM_005245516,ISG20L2,135,180,1.0,-28.0,1,7.816331e-09,0.294,0.0,0.0,-6.01339037762,17,19,17,5UTR,,0,0
hsa-miR-92a-3p,NM_014784,ARHGEF11,133,153,1.0,-27.8,0,0.0004750587,0.515,2.26089605,2.01127777362,-9.07603789418,18,20,16,5UTR,,0,0
hsa-miR-92a-3p,NM_198236,ARHGEF11,133,153,1.0,-27.8,0,0.0004750587,0.515,2.26089605,2.01127777362,-9.07603789418,18,20,16,5UTR,,0,0
hsa-miR-92a-3p,NM_001778,CD48,86,116,1.0,-21.3,0,0.002215586,0.456,-0.456719688,-0.33085776925,-11.8454585952,15,20,10,5UTR,,0,0
hsa-miR-92a-3p,NM_001166664,CD244,64,116,1.0,-23.4,1,0.002454716,0.456,0.239252354545,0.0866011725,-6.24613133204,16,19,12,5UTR,,0,0
hsa-miR-92a-3p,NM_016382,CD244,64,116,1.0,-23.4,1,0.002454716,0.456,0.239252354545,0.0866011725,-6.24613133204,16,19,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001166663,CD244,64,116,1.0,-23.4,1,0.002454716,0.456,0.239252354545,0.0866011725,-6.24613133204,16,19,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001195303,RGS5,210,226,1.0,-21.2,0,6.908437e-05,0.5,-0.2505475,-0.1556454475,-13.9150234789,14,16,12,5UTR,MIRT437943,0,0
hsa-miR-92a-3p,NM_003617,RGS5,210,226,1.0,-21.2,0,6.908437e-05,0.5,-0.2505475,-0.1556454475,-13.9150234789,14,16,12,5UTR,MIRT437943,0,0
hsa-miR-92a-3p,NM_001254749,RGS5,210,226,1.0,-21.2,0,6.908437e-05,0.5,-0.2505475,-0.1556454475,-13.9150234789,14,16,12,5UTR,MIRT437943,0,0
hsa-miR-92a-3p,NM_003005,SELP,23,41,1.0,-20.3,0,0.0008748802,0.456,0.08351349,0.0381066768269,-10.883001204,15,18,8,5UTR,,0,0
hsa-miR-92a-3p,XM_005245440,SELP,9,27,1.0,-20.3,0,0.0007297359,0.446,0.0,0.0,-10.883001204,15,18,8,5UTR,,0,0
hsa-miR-92a-3p,XM_005245438,SELP,9,27,1.0,-20.3,0,0.0007297359,0.446,0.0,0.0,-10.883001204,15,18,8,5UTR,,0,0
hsa-miR-92a-3p,XM_005245436,SELP,9,27,1.0,-20.3,0,0.0007297359,0.446,0.0,0.0,-10.883001204,15,18,8,5UTR,,0,0
hsa-miR-92a-3p,NM_178527,SLC9C2,192,248,1.0,-24.3,0,0.002119756,0.559,0.194402914286,0.079834875,-8.05661162101,19,28,10,5UTR,,0,0
hsa-miR-92a-3p,NM_198493,ANKRD45,5,50,1.0,-30.6,1,0.001226192,0.441,0.0,0.0,-3.9375744462,21,26,10,5UTR,,0,0
hsa-miR-92a-3p,XM_017022371,CKMT1A,363,382,1.0,-19.7,0,5.058472e-06,0.382,0.0,0.0,-10.5150611092,16,19,13,5UTR,,0,0
hsa-miR-92a-3p,NM_001015001,CKMT1A,221,240,1.0,-19.7,0,5.058472e-06,0.382,0.0892397766667,0.3041776095,-10.5150611092,16,19,13,5UTR,,0,0
hsa-miR-92a-3p,NM_016396,CTDSPL2,251,278,1.0,-22.1,0,0.0003022915,0.368,4.14903235294,2.47716901,-6.50068725424,19,27,9,5UTR,,0,0
hsa-miR-92a-3p,NM_138356,SHF,262,280,1.0,-24.7,1,2.38916e-05,0.426,-0.7726625,-0.292799445,-11.8969088116,16,18,9,5UTR,,0,0
hsa-miR-92a-3p,NM_203349,SHC4,8,38,1.0,-23.7,0,9.415368e-06,0.463,0.0,0.0,-9.54656246864,16,30,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001306146,HDC,30,54,1.0,-25.6,0,0.0001240445,0.485,0.661527152174,0.59316298,-6.51454019368,19,24,7,5UTR,,0,0
hsa-miR-92a-3p,NM_002112,HDC,30,54,1.0,-25.6,0,0.0001240445,0.485,0.661527152174,0.59316298,-6.51454019368,19,24,7,5UTR,,0,0
hsa-miR-92a-3p,NM_001270530,RNF111,223,241,1.0,-21.4,1,0.001784649,0.441,1.8508543,1.0830981125,-8.91699543934,16,18,12,5UTR,,0,0
hsa-miR-92a-3p,XM_006720579,RNF111,223,241,1.0,-21.4,1,0.001784649,0.441,0.0,0.0,-8.91699543934,16,18,12,5UTR,,0,0
hsa-miR-92a-3p,NM_001287821,ZWILCH,248,265,1.0,-20.6,0,0.0001081041,0.397,0.426817833333,0.352161275,-11.3749340208,14,17,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001287822,ZWILCH,248,265,1.0,-20.6,0,0.0001081041,0.397,0.426817833333,0.352161275,-11.3749340208,14,17,9,5UTR,,0,0
hsa-miR-92a-3p,NM_017975,ZWILCH,248,265,1.0,-20.6,0,5.589229e-05,0.397,0.426817833333,0.352161275,-11.3749340208,14,17,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001287823,ZWILCH,248,265,1.0,-20.6,0,4.919925e-05,0.397,0.426817833333,0.352161275,-11.3749340208,14,17,9,5UTR,,0,0
hsa-miR-92a-3p,NM_000520,HEXA,84,103,1.0,-22.6,0,0.0006363059,0.456,0.209693,0.07035163025,-10.5967930635,16,19,6,5UTR,,0,0
hsa-miR-92a-3p,NM_001318825,HEXA,84,103,1.0,-22.6,0,0.0006363059,0.456,0.209693,0.07035163025,-10.5967930635,16,19,6,5UTR,,0,0
hsa-miR-92a-3p,NM_001289156,MPI,10,55,1.0,-21.7,1,3.657602e-05,0.353,0.0,0.0,-9.02428166311,18,45,7,5UTR,,0,0
hsa-miR-92a-3p,NM_001303247,WDR61,220,239,1.0,-26.5,0,0.000103526,0.353,4.91575944444,3.30139625625,-13.6655996435,16,19,9,5UTR,,0,0
hsa-miR-92a-3p,NM_001100880,ST20,199,217,1.0,-25.3,1,0.00134217,0.426,0.250474222222,0.8621663725,-12.6407893122,17,18,17,5UTR,,0,0
hsa-miR-92a-3p,NM_001100879,ST20,664,684,1.0,-22.6,1,4.938956e-08,0.397,0.471402,0.23970993625,-12.6407893122,18,20,15,5UTR,,0,0
hsa-miR-92a-3p,NM_015154,MESD,42,61,1.0,-26.4,0,2.190536e-06,0.265,0.1722946134,-0.149960692062,-11.4050300381,17,19,14,5UTR,,0,0
hsa-miR-92a-3p,NM_001301109,SH3GL3,781,829,1.0,-21.8,1,0.009132531,0.574,0.28549732,-0.166332440337,-6.10695976654,16,20,10,5UTR,,0,0
hsa-miR-92a-3p,NM_198850,PHLDB3,150,172,1.0,-24.1,1,0.01077975,0.368,0.0447493,-0.0436210825,-6.61809931277,18,22,6,5UTR,,0,0
hsa-miR-92a-3p,XM_005258883,KCNN4,1353,1373,1.0,-24.9,0,9.626602e-07,0.368,0.0,0.0,-10.789068937,16,20,7,5UTR,,0,0
hsa-miR-92a-3p,NM_001130867,ERCC2,159,178,1.0,-25.2,0,0.003441797,0.279,6.32778222222,2.3329558625,-6.50068725424,16,19,9,5UTR,,0,0
